Structure_ID,Latitude,Longitude,HWB_Class,Year_Built,Design_Era,Num_Spans,Sa_1s_g,PGA_g,Observed_DS,Obs_DR,Obs_Repair_Category,Obs_Repair_Action,Obs_Priority,RF_DS,RF_DR,RF_P_None,RF_P_Slight,RF_P_Moderate,RF_P_Extensive,RF_P_Complete,RF_Repair_Category,RF_Repair_Action,RF_Priority,MLP_DS,MLP_DR,MLP_P_None,MLP_P_Slight,MLP_P_Moderate,MLP_P_Extensive,MLP_P_Complete,MLP_Repair_Category,MLP_Repair_Action,MLP_Priority,RF_Correct,MLP_Correct,Obs_Color,RF_Color,MLP_Color,Is_Damaged_Obs,Is_Damaged_RF,Is_Damaged_MLP
53U0002,34.11666667,-118.755,HWB5,1950,conventional,88,0.2752,0.2903,none,0.0,Safe,No action needed,0,none,0.0,0.9516327403459519,0.03443178755330877,0.013753131551381555,0.0,0.00018234054935777113,Safe,No action needed,0,none,0.0,0.9999999969791313,5.878051571517511e-10,2.4330635272121715e-09,7.89492642615225e-29,4.2524947769649844e-36,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0139,33.87333333,-118.0116667,HWB5,1957,conventional,244,0.1481,0.1346,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,4.8742304867210485e-18,4.9835924434023416e-18,1.6012625197650518e-29,1.803654850396911e-24,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0210,33.86833333,-118.0016667,HWB5,1957,conventional,134,0.143,0.1335,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,5.2647983895736295e-18,2.919490188197407e-19,9.180057762886418e-33,2.2442878178278595e-27,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0299,33.855,-118.0033333,HWB3,1969,conventional,488,0.1406,0.1298,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999995646,1.1430409558985407e-15,4.3433950096176953e-13,5.627403831359988e-23,8.770512595387699e-17,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0300,33.855,-118.01,HWB3,1969,conventional,506,0.1399,0.1326,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999988374,1.854113645314831e-15,1.1603090248315417e-12,2.065452172866429e-22,3.7972996623639685e-16,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0302,33.85666667,-118.0283333,HWB5,1969,conventional,229,0.1368,0.1282,none,0.0,Safe,No action needed,0,none,0.0,0.9968883759966428,0.0031116240033571122,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,3.574833052606264e-17,5.066343642132284e-18,2.960641928004662e-32,7.116688864788005e-26,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0306,33.86166667,-118.0383333,HWB5,1969,conventional,421,0.1445,0.131,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999999787,3.0185965692582783e-15,1.8304275384289117e-14,3.338300310057988e-26,5.364325292558055e-19,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0308,33.86,-118.0366667,HWB5,1969,conventional,466,0.1445,0.131,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999999458,2.1925680704756027e-15,5.185837828786599e-14,1.5566134300503288e-25,5.862868825389624e-18,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0309,33.85833333,-118.0333333,HWB5,1969,conventional,415,0.1368,0.1282,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999999909,1.377488663525298e-15,7.716067060046108e-15,8.862301015612344e-27,1.4387462782790368e-19,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0405,33.80333333,-118.0816667,HWB5,1966,conventional,98,0.1271,0.1158,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,3.3118562578329817e-17,3.3359243627718513e-19,2.7464113998162846e-35,1.5170944484956681e-28,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0406,33.80666667,-118.0816667,HWB5,1966,conventional,158,0.1271,0.1158,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,4.4637363134994e-17,1.8728287805288827e-18,4.797975898763586e-33,1.1696589979092242e-26,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0039,33.87166667,-118.0283333,HWB5,1967,conventional,131,0.1445,0.131,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,5.079618340447547e-17,1.3403354663147331e-18,4.8997653162533e-34,1.3017090497083922e-27,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0052,33.815,-118.0716667,HWB28,1955,conventional,238,0.1325,0.1189,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,2.301529707420993e-19,4.842195270336328e-18,1.2860276444246324e-27,1.7824758475895572e-23,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0071,33.88333333,-118.0,HWB5,1960,conventional,195,0.1232,0.1314,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,5.064421877385907e-17,5.369266656549181e-18,5.380986470239298e-31,1.8116269568790117e-25,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0116,33.845,-118.0366667,HWB6,1978,seismic,192,0.1368,0.1282,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,1.3821038507617535e-31,1.1624181997516193e-26,7.7275601408236e-48,1.6664052256595409e-43,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0126,33.81666667,-118.0283333,HWB3,1958,conventional,262,0.132,0.1193,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,6.078244872373508e-19,4.5569090518959745e-18,3.054180458224018e-28,1.871522583250955e-23,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0127,33.865,-118.0283333,HWB5,1958,conventional,262,0.1445,0.131,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,9.619818549297694e-18,1.3574449327804817e-17,9.628511881595216e-29,1.2096481465229582e-23,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0145,33.845,-118.045,HWB5,1958,conventional,207,0.1343,0.1237,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,6.012346923989569e-18,2.085602326319259e-18,1.90570662292044e-30,4.166102656007775e-25,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0158,33.84,-118.05,HWB7,1957,conventional,177,0.1323,0.1215,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,1.0616782796459739e-19,1.6442939146021943e-20,8.431021826860832e-35,5.75530769036642e-29,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0196,33.87833333,-118.0016667,HWB7,1960,conventional,110,0.1232,0.1314,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,1.685417710154113e-20,1.3098056678307172e-21,2.566490213607283e-38,4.753333996674191e-32,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0199,33.81833333,-118.0183333,HWB3,1958,conventional,155,0.1329,0.1188,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,1.2680961265308518e-18,2.366870153648693e-19,1.328249782832065e-31,2.1155115494608684e-26,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0200,33.86166667,-118.01,HWB5,1950,conventional,189,0.1481,0.1346,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,8.559322378199726e-21,2.3673623066156618e-20,2.5761251920242976e-32,7.069243955815078e-28,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0201,33.86166667,-118.0016667,HWB3,1958,conventional,192,0.143,0.1335,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,7.484828066502723e-17,2.5421740888506496e-17,1.7018219744885293e-28,7.539546802370198e-24,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0250,33.815,-118.0533333,HWB3,1973,conventional,165,0.1318,0.119,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999999989,1.059119783799743e-15,1.220115262400796e-17,2.4495926245380666e-32,5.616947144844534e-26,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0264,33.81,-118.075,HWB28,1962,conventional,98,0.1317,0.1188,none,0.0,Safe,No action needed,0,none,0.0,0.9968442332245709,0.0031557667754291375,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999999987,1.3209622592098373e-15,7.851166407981816e-18,9.540392476321947e-31,2.0640666427145856e-25,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0267,33.815,-118.0616667,HWB3,1958,conventional,195,0.1325,0.1189,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,7.178262167927506e-18,4.109713292292321e-18,4.2926219689747354e-29,2.6099246965754742e-24,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0268,33.815,-118.045,HWB3,1958,conventional,253,0.1318,0.119,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,1.3672282025537712e-18,7.118166319763906e-18,5.575479544211303e-28,3.0137324982495785e-23,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0269,33.815,-118.0366667,HWB3,1958,conventional,195,0.132,0.1193,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,1.8820006079530598e-18,1.1661530443157366e-18,6.46346897168711e-30,5.824908330312507e-25,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0270,33.81666667,-118.03,HWB3,1958,conventional,253,0.132,0.1193,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,7.49476319218547e-19,3.973343620484825e-18,2.0259682520018565e-28,1.3103609322085456e-23,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0271,33.81666667,-118.01,HWB3,1959,conventional,256,0.1329,0.1188,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,5.121304476596906e-19,2.5624015043274737e-18,7.111976765579017e-29,6.5113547779150336e-24,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0272,33.82333333,-118.0016667,HWB3,1959,conventional,195,0.1329,0.1164,none,0.0,Safe,No action needed,0,none,0.0,0.9968442332245709,0.0031557667754291375,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,1.531295352315484e-18,7.258522143358936e-19,1.5474145548831129e-30,2.0147704443416025e-25,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0458,33.83166667,-118.0583333,HWB28,1955,conventional,101,0.1323,0.1215,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,8.659404837831116e-18,6.7382669550068e-19,4.119573718403746e-31,2.263666989348246e-26,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0579,33.87833333,-118.005,HWB4,1987,seismic,152,0.1232,0.1314,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,3.448156259628993e-30,4.282585570751566e-26,2.0197879138580978e-50,1.806690102316837e-45,Safe,No action needed,0,1,1,green,green,green,0,0,0
55 0604,33.81833333,-118.0233333,HWB8,1989,seismic,131,0.1329,0.1188,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,1.062195773927107e-37,1.6648633499641485e-33,4.703066216298447e-64,3.114700286869141e-56,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0005,34.005,-118.09,HWB5,1926,conventional,1,0.1735,0.1657,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,6.404660976045821e-23,1.1799085913563243e-19,1.6061850175870188e-40,5.367641954702356e-44,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0007,33.96666667,-118.04,HWB5,1930,conventional,1,0.1381,0.1394,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,2.4008245797846462e-24,3.54339552087061e-21,1.1729528969203073e-40,8.742132001230859e-41,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0008,34.01166667,-118.495,HWB5,1935,conventional,1,0.3247,0.4947,none,0.0,Safe,No action needed,0,none,0.0,0.9298598845062664,0.02785748510140239,0.038619601875539325,0.0023746126062839396,0.0012884159105080242,Safe,No action needed,0,none,0.0,0.9999999995922162,3.9965049477221405e-10,8.133192995566115e-12,6.321598761530107e-32,5.740922852274849e-36,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0037,34.01,-118.16,HWB5,1950,conventional,1,0.1674,0.2327,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999981700658813,1.8286526328891693e-06,1.281485789853723e-09,6.983219597138177e-23,1.2058652832459808e-20,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0068,34.04,-118.56,HWB5,1979,seismic,1,0.1299,0.3131,slight,0.03,Needs Repair,Schedule inspection,1,slight,0.03,0.3389627132510078,0.6422286229663442,0.012194971763359541,0.0019956690430355793,0.004618022976253003,Needs Repair,Schedule inspection,1,slight,0.03,0.0031252210674868764,0.9968607723449459,1.4006587567132353e-05,4.4612000889745683e-26,2.851459829997202e-28,Needs Repair,Schedule inspection,1,1,1,blue,blue,blue,1,1,1
53 0199,34.07,-118.235,HWB5,1936,conventional,1,0.2471,0.2596,none,0.0,Safe,No action needed,0,none,0.0,0.9684409909513207,0.02783349781905467,0.003725511229624499,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999659415,6.658237127282145e-12,2.740027893355028e-11,2.8025590455505316e-27,7.717542654275631e-32,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0202,34.07833333,-118.2283333,HWB5,1931,conventional,1,0.2045,0.252,none,0.0,Safe,No action needed,0,none,0.0,0.9701997523591346,0.01958605571693392,0.010214191923931448,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999993054,1.1113370484039468e-13,5.833498116914384e-13,2.571457240007723e-31,1.7590030838713488e-37,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0233,34.00333333,-118.0816667,HWB5,1938,conventional,1,0.1735,0.1657,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999999996,4.723023106898468e-17,4.175652375676951e-16,2.819044659335517e-32,7.514098922870491e-32,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0237,34.07166667,-118.0716667,HWB5,1951,conventional,1,0.1606,0.1678,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999978171825,2.1235233336573144e-09,5.929407245702399e-11,5.479226428474074e-25,1.7517821906714026e-23,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0270,33.96,-118.24,HWB5,1987,seismic,1,0.1754,0.188,none,0.0,Safe,No action needed,0,none,0.0,0.999550142571134,0.0004498574288661043,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,1.0187893801167526e-16,7.962134367824719e-18,1.0078432304986975e-43,4.9405075589412854e-40,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0315,34.13166667,-118.0733333,HWB5,1939,conventional,1,0.143,0.1506,none,0.0,Safe,No action needed,0,none,0.0,0.9692497217444095,0.020750278255590407,0.01,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999995966298,1.6780345251759465e-11,3.865898059248852e-10,2.2134364402444537e-25,9.771868225596201e-30,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0344,34.1,-118.1983333,HWB5,1940,conventional,1,0.1719,0.2267,none,0.0,Safe,No action needed,0,none,0.0,0.9942095538032273,0.004750995996042551,0.0010394502007302201,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999830185827,3.2014607137729965e-09,1.3779956493298103e-08,2.2360110376036154e-23,1.9297514620663936e-27,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0388,34.015,-118.5,HWB5,1935,conventional,1,0.3247,0.4947,none,0.0,Safe,No action needed,0,none,0.0,0.9298598845062664,0.02785748510140239,0.038619601875539325,0.0023746126062839396,0.0012884159105080242,Safe,No action needed,0,none,0.0,0.99999999949434,4.960489761365248e-10,9.6110390708216e-12,6.425305082459955e-32,4.117762847362702e-36,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0425,34.08666667,-118.2116667,HWB5,1940,conventional,1,0.2152,0.261,none,0.0,Safe,No action needed,0,none,0.0,0.9730858673484423,0.02264300499759415,0.004271127653963669,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999855265316,6.7135031957161964e-09,7.759965323270017e-09,2.8269600772757514e-23,7.410453783112657e-27,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0431,34.11166667,-118.1816667,HWB5,1900,conventional,1,0.1391,0.1934,none,0.0,Safe,No action needed,0,none,0.0,0.9627461447176813,0.034618021424462256,0.0026358338578563074,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,2.878159529622233e-28,3.575173211642162e-26,2.8399823090603444e-59,2.2004846994053645e-74,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0538,34.085,-118.215,HWB5,1961,conventional,1,0.2152,0.261,none,0.0,Safe,No action needed,0,none,0.0,0.5896179734756811,0.36321030178585295,0.04687126685929763,0.0,0.00030045787916852386,Safe,No action needed,0,none,0.0,0.9996112574476824,0.00038862835800002396,1.1419431757339874e-07,8.845739462716636e-21,3.992306582353051e-18,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0697,34.03,-118.2016667,HWB5,1965,conventional,1,0.1958,0.2641,none,0.0,Safe,No action needed,0,none,0.0,0.8846362941231901,0.10869830167828912,0.006665404198520805,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999906607116926,9.338885475190252e-06,4.028321251733312e-10,1.3692093052301608e-24,3.210815567803247e-20,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0774,34.035,-118.1783333,HWB5,1967,conventional,1,0.2077,0.2792,none,0.0,Safe,No action needed,0,none,0.0,0.8382858834823316,0.14972455513098304,0.011989561386685626,0.0,0.0,Safe,No action needed,0,none,0.0,0.999999777396108,2.2258553420033582e-07,1.835780142081964e-11,1.95530430703344e-26,1.017729066097374e-21,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0791,34.055,-118.1933333,HWB5,1952,conventional,1,0.2088,0.292,none,0.0,Safe,No action needed,0,none,0.0,0.966495060423187,0.030151169339649866,0.003353770237162976,0.0,0.0,Safe,No action needed,0,none,0.0,0.9989337792616211,0.0010656196343397499,6.011040393066066e-07,2.334547374640159e-19,7.579471733468397e-18,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0803,33.98,-118.1283333,HWB5,1978,seismic,1,0.1286,0.1683,none,0.0,Safe,No action needed,0,none,0.0,0.995,0.005,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,5.965115198037114e-18,2.6913794061711115e-18,6.153186421963745e-41,1.0691745807585055e-38,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0804,34.07166667,-118.135,HWB5,1968,conventional,1,0.1476,0.1779,none,0.0,Safe,No action needed,0,none,0.0,0.9698027158976315,0.02727414987241251,0.0029231342299560685,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999990383235,9.61256477141681e-10,4.201716544227135e-13,5.8047390030433534e-30,3.3553635681742892e-25,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0816,33.83833333,-118.2066667,HWB5,1954,conventional,1,0.1124,0.096,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999989533,1.046425195106454e-12,1.9454398983782447e-16,3.6719745379319236e-32,2.4942734438733222e-27,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0832,33.955,-118.1683333,HWB5,1957,conventional,1,0.1592,0.1625,none,0.0,Safe,No action needed,0,none,0.0,0.996778953368206,0.0032210466317940945,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999658630396,3.413180670422026e-08,5.153643007826831e-12,3.1063388155145957e-26,2.7531992191060427e-22,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0836,33.98,-118.1666667,HWB5,1957,conventional,1,0.1728,0.1924,none,0.0,Safe,No action needed,0,none,0.0,0.994709458531477,0.005290541468523091,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999997544425904,2.4551639904801894e-07,4.101042468138901e-11,5.907420191304001e-25,3.2636576636937407e-21,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0838,33.99,-118.1716667,HWB5,1955,conventional,1,0.1728,0.1924,none,0.0,Safe,No action needed,0,none,0.0,0.985,0.015,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999995467415825,4.530859312604445e-07,1.724862628330146e-10,3.870247679292399e-24,6.2884687438262644e-21,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0856,34.03166667,-118.2716667,HWB5,1954,conventional,1,0.2158,0.2129,none,0.0,Safe,No action needed,0,none,0.0,0.9808529826414215,0.01902492457464903,0.0001220927839295271,0.0,0.0,Safe,No action needed,0,none,0.0,0.9991454913998777,0.0008518326257630163,2.6759743594149823e-06,1.8676804950052394e-19,2.0685087167061153e-18,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0953,33.89666667,-118.285,HWB5,1960,conventional,1,0.1221,0.1238,none,0.0,Safe,No action needed,0,none,0.0,0.995,0.0,0.005,0.0,0.0,Safe,No action needed,0,none,0.0,0.999994771485712,5.22845042451163e-06,6.386337296052225e-11,1.9374607853277203e-26,3.8458627682844164e-22,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1105,34.06666667,-118.24,HWB5,1962,conventional,1,0.2471,0.2596,none,0.0,Safe,No action needed,0,none,0.0,0.5292053768020238,0.4307625914338226,0.03950901338330744,0.0,0.000523018380846193,Safe,No action needed,0,none,0.0,0.9992800630105396,0.0007198224782909542,1.1451116937081615e-07,1.361827400819965e-20,8.955592480049355e-18,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1247,33.965,-118.3683333,HWB5,1961,conventional,1,0.2192,0.2067,none,0.0,Safe,No action needed,0,none,0.0,0.8355583798811232,0.14456017007829758,0.01737472010205635,0.0025067299385227947,0.0,Safe,No action needed,0,none,0.0,0.9412639586383837,0.058734451351584394,1.590010031697747e-06,9.035440917053855e-21,6.864545196523462e-18,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1346,33.96,-118.2583333,HWB5,1956,conventional,1,0.181,0.1906,none,0.0,Safe,No action needed,0,none,0.0,0.9885095363604759,0.006069141859631262,0.005421321779892753,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999364070034622,6.358707393792017e-05,5.922599945304697e-09,9.012842773889856e-23,9.264063562371067e-20,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1405,34.08,-118.22,HWB5,1962,conventional,1,0.2152,0.261,none,0.0,Safe,No action needed,0,none,0.0,0.5808320850919114,0.3699515159452254,0.04869338058201717,0.0,0.000523018380846193,Safe,No action needed,0,none,0.0,0.9996258451547608,0.00037408967626245595,6.516897680359278e-08,3.6573226428207686e-21,2.9461988433593562e-18,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1407,34.03,-118.2216667,HWB5,1960,conventional,1,0.1915,0.2464,none,0.0,Safe,No action needed,0,none,0.0,0.8639836734458359,0.12981387406804196,0.005825574155335999,0.0,0.0003768783307860815,Safe,No action needed,0,none,0.0,0.9993787721406413,0.0006211833232455042,4.453611316464159e-08,2.373475535494174e-21,3.565572035037975e-18,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1446,34.03666667,-118.1633333,HWB5,1967,conventional,1,0.1854,0.255,none,0.0,Safe,No action needed,0,none,0.0,0.8665478753741366,0.12423778613134852,0.009214338494515256,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999494329331,5.056143674966466e-08,5.630208734878933e-12,1.8845499220902197e-27,1.2043427511158606e-22,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1467,34.22333333,-118.3683333,HWB5,1961,conventional,1,0.3849,0.3759,none,0.0,Safe,No action needed,0,none,0.0,0.6187751003968173,0.26813964442581545,0.10234157882656887,0.00735284852429162,0.0033908278265069756,Safe,No action needed,0,none,0.0,0.9562275411953494,0.0024690373685257705,0.04130342143543292,6.885911130283473e-13,3.46273513917384e-15,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1511,33.955,-118.3666667,HWB5,1963,conventional,1,0.1829,0.1809,none,0.0,Safe,No action needed,0,none,0.0,0.9512686234239021,0.042658094499852764,0.006073282076244999,0.0,0.0,Safe,No action needed,0,none,0.0,0.981732217376844,0.01826752451580193,2.5810735421628844e-07,3.409082750611461e-22,7.771001104025154e-19,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1524,33.835,-118.2866667,HWB5,1962,conventional,1,0.1018,0.1153,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999900357891,9.964048733074937e-09,1.6205227085753253e-13,1.9500062514024033e-30,5.4897725049684955e-25,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1589,34.035,-118.3233333,HWB5,1964,conventional,1,0.2262,0.2519,none,0.0,Safe,No action needed,0,slight,0.03,0.341284757104916,0.6145836302572181,0.039966521319934056,0.0036394846495336575,0.0005256066683984051,Needs Repair,Schedule inspection,1,none,0.0,0.7914193401599231,0.20857394757628045,6.712263796199991e-06,1.948638831980442e-19,1.5410670251299496e-16,Safe,No action needed,0,0,1,green,blue,green,0,1,0
53 1590,34.03666667,-118.32,HWB5,1964,conventional,1,0.2262,0.2519,slight,0.03,Needs Repair,Schedule inspection,1,slight,0.03,0.33579372542496544,0.6228320744988995,0.037062968708142775,0.0036394846495336575,0.0006717467184585166,Needs Repair,Schedule inspection,1,none,0.0,0.7999653918479923,0.20002821421913172,6.393932875662052e-06,1.9215881404779207e-19,1.502999738462999e-16,Safe,No action needed,0,1,0,blue,blue,green,1,1,0
